beat,block,day,tract,600ft,1200ft,1800ft,2400ft,3000ft
733,6811003005,1,681100,0.0,1.69072847683,1.0273015873,0.0,0.0
733,6811003005,4,681100,0.0,1.90666918572,0.980131657688,0.0,1.00580057526
733,6811003005,7,681100,0.0,0.0,0.977930639154,0.0,0.0
733,6811003005,10,681100,0.0,0.0,0.0,0.0,0.0
733,6811003005,13,681100,0.0,1.00397125567,0.932969937228,0.0,0.0
733,6811003004,1,681100,0.0,2.53609271524,1.0273015873,0.0,0.0
733,6811003004,4,681100,0.0,1.90666918572,0.980131657688,0.0,1.00580057526
733,6811003004,7,681100,0.947432762837,0.0,0.977930639154,0.0,0.0
733,6811003004,10,681100,0.0,0.0,0.0,0.0,0.0
733,6811003004,13,681100,0.0,1.00397125567,0.932969937228,0.0,0.0
1433,8323001047,1,832300,0.0,0.996767241372,0.0,0.0,0.0
1433,8323001047,4,832300,0.0,0.0,0.0,0.0,0.0
1433,8323001047,7,832300,0.0,0.0,0.0,0.0,0.0
1433,8323001047,10,832300,0.0,0.0,0.0,0.0,0.928782680698
1433,8323001047,13,832300,0.0,0.0,0.0,1.03715640964,0.0
2431,106001004,1,10600,0.0,0.0,0.0,0.0,0.0
2431,106001004,4,10600,0.0,0.0,0.0,0.0,0.0
2431,106001004,7,10600,0.0,0.0,0.0,0.0,0.0
2431,106001004,10,10600,0.0,0.0,1.02912621359,0.0,0.0
2431,106001004,13,10600,0.0,0.0,0.0,0.0,0.0
1621,1204002001,1,120400,0.0,0.0,0.0,1.69354838709,0.0
1621,1204002001,4,120400,0.0,0.0,0.0,0.0,0.0
1621,1204002001,7,120400,0.0,0.0,0.0,0.0,0.0
1621,1204002001,10,120400,0.0,0.0,0.0,0.0,0.0
1621,1204002001,13,120400,0.0,0.0,0.0,0.0,0.0
713,6702001010,1,670200,0.0,0.852000000003,1.00615655233,0.0,0.0
713,6702001010,4,670200,0.0,0.0,0.0,0.0,0.0
713,6702001010,7,670200,0.0,0.0,0.928256611163,0.0,0.0
713,6702001010,10,670200,0.0,0.0,0.0,0.0,0.0
713,6702001010,13,670200,0.0,0.0,0.0,0.0,0.0
833,6503012007,1,650301,0.0,0.0,0.0,0.0,0.0
833,6503012007,4,650301,0.0,0.0,0.0,0.0,0.0
833,6503012007,7,650301,0.0,1.37531437415,0.0,0.0,0.0
833,6503012007,10,650301,0.0,0.0,0.0,1.00014573011,0.0
833,6503012007,13,650301,0.0,0.0,0.0,0.0,0.0
1134,2712001033,1,271200,0.0,0.0,0.0,0.0,0.0
1134,2712001033,4,271200,0.0,0.0,0.0,2.02304147466,0.0
1134,2712001033,7,271200,0.0,0.0,0.0,0.0,0.0
1134,2712001033,10,271200,0.0,0.0,0.0,0.0,0.0
1134,2712001033,13,271200,0.0,0.0,0.0,0.0,0.0
2431,106001009,1,10600,0.0,0.0,0.0,0.0,0.0
2431,106001009,4,10600,0.0,0.0,0.0,0.0,0.0
2431,106001009,7,10600,0.0,0.0,0.0,0.0,0.0
2431,106001009,10,10600,0.0,0.0,0.0,0.0,1.10628019323
2431,106001009,13,10600,0.0,0.0,0.0,0.0,0.0
2212,7502003002,1,750200,0.0,0.0,0.0,0.0,0.0
2212,7502003002,4,750200,0.0,0.0,0.0,0.0,0.0
2212,7502003002,7,750200,0.0,0.0,0.0,0.0,1.07765379976
2212,7502003002,10,750200,0.0,0.0,0.901007802342,0.0,0.0
2212,7502003002,13,750200,0.0,0.0,0.0,0.0,0.0
1733,1607003006,1,160700,0.0,0.0,0.0,0.0,0.0
1733,1607003006,4,160700,0.0,0.0,0.0,0.863184079601,0.0
1733,1607003006,7,160700,-0.0,0.0,0.0,0.0,0.0
1733,1607003006,10,160700,0.0,0.0,0.0,0.0,0.0
1733,1607003006,13,160700,0.0,0.0,0.0,0.0,0.0
1912,501001004,1,50100,0.0,0.0,0.0,0.0,0.0
1912,501001004,4,50100,0.0,0.0,0.0,0.0,0.0
1912,501001004,7,50100,0.0,0.0,0.953945019636,0.0,0.0
1912,501001004,10,50100,0.0,0.0,0.0,0.0,0.0
1912,501001004,13,50100,0.0,0.0,0.0,0.0,0.923058523359
724,8349002007,1,834900,0.0,0.0,0.0,0.0,2.27142857142
724,8349002007,4,834900,0.0,0.0,0.0,0.0,0.0
724,8349002007,7,834900,0.0,0.0,0.0,0.0,0.0
724,8349002007,10,834900,0.0,0.0,0.879696074292,0.0,1.09040775401
724,8349002007,13,834900,0.0,0.0,0.0,0.0,0.995629097725
611,7104002009,1,710400,0.0,0.0,0.0,0.787815126051,2.96366782008
611,7104002009,4,710400,0.0,0.0,0.0,0.0,0.0
611,7104002009,7,710400,0.0,1.12014594735,0.993700203815,0.0,0.0
611,7104002009,10,710400,0.0,0.0,0.0,0.0,0.0
611,7104002009,13,710400,0.0,0.0,0.0,1.02516834088,0.0
1935,702001004,1,70200,0.0,0.0,0.0,1.5777777778,-0.0
1935,702001004,4,70200,0.0,0.0,0.0,0.0,0.0
1935,702001004,7,70200,0.0,0.0,0.0,0.0,0.0
1935,702001004,10,70200,0.0,0.0,0.0,0.0,0.0
1935,702001004,13,70200,0.0,0.0,0.77617554859,0.0,0.0
414,4605005005,1,460500,0.0,0.0,1.00565291125,0.0,0.0
414,4605005005,4,460500,0.0,0.0,0.0,0.0,0.0
414,4605005005,7,460500,0.0,0.0,0.0,0.0,0.0
414,4605005005,10,460500,0.0,0.939428785367,0.0,0.0,0.0
414,4605005005,13,460500,0.0,0.0,0.0,0.0,0.0
2222,7114002028,1,711400,1.40476190476,0.0,0.753521126765,0.0,1.59313725485
2222,7114002028,4,711400,0.0,0.0,0.0,0.0,0.0
2222,7114002028,7,711400,0.0,0.0,0.0,0.0,0.0
2222,7114002028,10,711400,0.0,0.0,0.0,0.0,0.0
2222,7114002028,13,711400,0.0,0.0,0.0,0.0,0.0
613,7110002017,1,711000,0.0,0.0,1.0647810219,0.0,0.0
613,7110002017,4,711000,0.0,0.0,0.0,0.0,0.0
613,7110002017,7,711000,0.0,0.0,0.0,0.95504926109,0.0
613,7110002017,10,711000,0.0,0.0,0.0,0.0,0.0
613,7110002017,13,711000,0.0,0.0,0.0,0.0,0.995745229503
114,3201004007,1,320100,0.0,0.0,0.0,0.0,0.0
114,3201004007,4,320100,0.0,0.0,0.0,0.0,0.0
114,3201004007,7,320100,0.0,0.0,0.0,0.0,0.0
114,3201004007,10,320100,0.0,0.0,0.0,0.0,0.0
114,3201004007,13,320100,0.0,0.0,0.0,0.0,0.0
624,6915003001,1,691500,0.0,0.0,0.0,0.0,1.07293354943
624,6915003001,4,691500,0.0,0.0,0.0,0.991669514692,0.0
624,6915003001,7,691500,0.0,0.0,0.0,0.0,0.0
624,6915003001,10,691500,0.0,0.0,1.02354041917,0.0,0.0
624,6915003001,13,691500,0.0,0.0,0.0,0.0,0.990254937785
1413,2210001015,1,221000,0.0,0.0,0.0,0.0,0.0
1413,2210001015,4,221000,0.0,0.0,0.0,0.0,1.00102165917
1413,2210001015,7,221000,0.0,0.0,0.0,0.0,0.0
1413,2210001015,10,221000,0.0,0.0,0.0,0.0,0.0
1413,2210001015,13,221000,0.0,0.0,0.960237388721,0.966753022448,0.0
1413,2210001014,1,221000,0.0,0.0,0.0,1.00000000002,0.0
1413,2210001014,4,221000,0.0,0.0,0.0,0.982179019847,0.0
1413,2210001014,7,221000,0.0,0.0,0.0,0.0,1.00807537011
1413,2210001014,10,221000,0.0,0.0,0.0,0.0,0.0
1413,2210001014,13,221000,0.0,0.0,0.0,0.966753022448,1.00624099856
715,6705001011,1,670500,0.0,0.0,0.0,0.0,2.32894736841
715,6705001011,4,670500,0.0,0.0,0.0,0.0,0.0
715,6705001011,7,670500,0.0,0.0,0.0,0.0,0.0
715,6705001011,10,670500,0.0,0.0,0.0,0.0,0.0
715,6705001011,13,670500,0.0,0.0,0.0,0.0,0.0
524,5303001018,1,530300,0.0,0.0,0.0,0.0,0.0
524,5303001018,4,530300,0.0,0.0,0.0,0.0,1.07736665065
524,5303001018,7,530300,0.0,0.0,0.0,0.0,0.0
524,5303001018,10,530300,0.0,0.0,0.0,0.0,0.0
524,5303001018,13,530300,0.0,0.0,0.987486157257,0.0,0.0
1221,2430002007,1,243000,0.0,0.0,1.35158150851,0.0,0.0
1221,2430002007,4,243000,0.0,0.0,0.0,0.0,0.999234693877
1221,2430002007,7,243000,0.0,0.0,0.0,1.95899509098,0.0
1221,2430002007,10,243000,0.0,0.0,0.0,0.919784898047,0.0
1221,2430002007,13,243000,0.0,0.0,0.0,0.0,0.0
733,6814002011,1,681400,0.0,0.0,2.0546031746,1.40331753554,0.692307692308
733,6814002011,4,681400,0.0,0.0,1.96026331538,1.04686429899,2.01160115052
733,6814002011,7,681400,0.0,0.0,0.0,1.06983632895,0.997431132486
733,6814002011,10,681400,0.0,0.0,0.0,0.0,0.0
733,6814002011,13,681400,0.0,0.0,0.932969937228,0.0,0.0
1031,3018031009,1,301803,0.0,0.0,1.34685863875,0.0,0.0
1031,3018031009,4,301803,0.0,0.0,0.0,0.0,0.0
1031,3018031009,7,301803,0.0,0.0,0.0,0.0,0.0
1031,3018031009,10,301803,0.0,0.0,0.0,0.0,0.0
1031,3018031009,13,301803,0.0,0.0,1.06209905055,0.0,0.0
1811,8326002004,1,832600,0.0,0.0,0.0,0.0,0.0
1811,8326002004,4,832600,0.0,0.0,0.0,0.0,0.0
1811,8326002004,7,832600,0.0,0.0,0.0,0.0,0.0
1811,8326002004,10,832600,0.0,0.0,0.0,0.0,0.0
1811,8326002004,13,832600,0.0,0.0,0.0,0.802785265051,0.0
1623,1204003024,1,120400,0.0,0.0,1.79809523808,0.0,0.0
1623,1204003024,4,120400,0.0,0.0,0.0,0.0,0.0
1623,1204003024,7,120400,0.0,0.0,0.0,0.0,0.0
1623,1204003024,10,120400,0.0,0.0,0.0,0.0,0.0
1623,1204003024,13,120400,0.0,0.0,0.0,0.0,0.0
1024,3008002015,1,300800,0.0,0.0,0.0,0.0,0.0
1024,3008002015,4,300800,0.0,0.0,0.0,0.0,0.0
1024,3008002015,7,300800,0.0,0.0,0.0,0.994299674265,0.0
1024,3008002015,10,300800,0.0,0.0,0.0,0.0,0.0
1024,3008002015,13,300800,0.0,0.0,0.0,0.0,1.00158982512
715,6704001031,1,670400,0.0,0.0,0.0,0.0,0.0
715,6704001031,4,670400,0.0,0.0,0.0,0.0,0.0
715,6704001031,7,670400,0.0,0.0,0.0,0.0,1.10968260345
715,6704001031,10,670400,0.0,0.0,0.0,0.0,0.0
715,6704001031,13,670400,0.0,0.0,0.0,0.0,0.0
715,6704001033,1,670400,0.0,0.0,0.0,0.0,0.0
715,6704001033,4,670400,0.0,0.0,0.0,0.0,0.0
715,6704001033,7,670400,0.0,0.0,0.0,0.979933110368,0.0
715,6704001033,10,670400,0.0,0.0,0.0,0.0,0.0
715,6704001033,13,670400,0.0,0.0,0.0,0.0,0.0
512,4909023004,1,490902,0.0,1.16799544419,0.0,0.0,0.0
512,4909023004,4,490902,1.12796833774,0.0,1.05791268758,1.05542156567,0.0
512,4909023004,7,490902,0.0,0.0,0.0,1.01297245356,0.0
512,4909023004,10,490902,0.0,1.09834825369,0.0,0.0,1.87900909525
512,4909023004,13,490902,0.0,0.0,0.0,0.0,0.0
1111,8421005024,1,842100,0.0,0.0,0.0,0.0,0.0
1111,8421005024,4,842100,0.0,0.0,0.0,1.06809105431,0.0
1111,8421005024,7,842100,0.0,0.0,0.0,0.0,0.0
1111,8421005024,10,842100,0.0,0.0,0.0,0.0,0.0
1111,8421005024,13,842100,0.0,0.0,0.0,0.0,0.0
2521,2001003015,1,200100,0.0,0.0,0.0,0.0,0.0
2521,2001003015,4,200100,0.0,0.0,0.0,0.0,0.0
2521,2001003015,7,200100,0.0,0.0,0.0,0.0,1.02359208524
2521,2001003015,10,200100,0.0,0.0,0.0,0.0,0.0
2521,2001003015,13,200100,0.0,0.0,0.0,0.0,0.0
1522,2519002020,1,251900,0.0,0.0,0.0,0.0,0.0
1522,2519002020,4,251900,0.0,0.0,0.0,0.0,0.965973966659
1522,2519002020,7,251900,0.0,0.0,0.0,0.0,0.0
1522,2519002020,10,251900,0.0,0.0,0.951741558101,0.0,0.0
1522,2519002020,13,251900,0.0,0.0,0.0,0.0,0.0
433,5501005008,1,550100,0.0,0.0,0.0,0.0,0.0
433,5501005008,4,550100,0.0,0.0,0.0,0.0,0.0
433,5501005008,7,550100,0.0,0.0,0.0,0.0,0.0
433,5501005008,10,550100,0.0,0.0,0.0,0.0,0.0
433,5501005008,13,550100,0.0,0.0,0.0,0.0,0.0
2011,208011001,1,20801,0.0,0.0,0.0,0.0,0.0
2011,208011001,4,20801,0.0,0.0,0.0,0.0,0.0
2011,208011001,7,20801,0.0,0.0,0.0,0.0,0.0
2011,208011001,10,20801,0.0,1.04347826087,0.0,0.0,0.0
2011,208011001,13,20801,0.0,0.0,0.0,0.0,0.0
1722,1602003006,1,160200,0.0,0.0,0.0,0.0,0.0
1722,1602003006,4,160200,0.0,0.0,0.0,0.0,0.0
1722,1602003006,7,160200,0.0,0.0,0.0,0.0,0.0
1722,1602003006,10,160200,0.0,0.0,0.0,0.0,0.0
1722,1602003006,13,160200,0.0,0.0,0.0,0.0,0.0
2523,2001003018,1,200100,0.0,0.0,0.0,0.0,0.0
2523,2001003018,4,200100,0.0,0.0,0.0,0.0,0.0
2523,2001003018,7,200100,0.0,0.0,0.0,1.07109190888,0.0
2523,2001003018,10,200100,0.0,0.0,0.0,0.0,0.0
2523,2001003018,13,200100,0.0,0.0,0.0,0.0,0.0
1711,1301003021,1,130100,0.0,0.0,0.0,0.0,0.0
1711,1301003021,4,130100,0.0,0.0,0.0,0.0,0.0
1711,1301003021,7,130100,0.0,0.0,0.0,0.0,0.0
1711,1301003021,10,130100,0.0,0.0,0.0,0.0,0.0
1711,1301003021,13,130100,0.0,0.0,0.0,0.0,0.0
931,6114002001,1,611400,0.0,0.0,0.0,0.0,0.0
931,6114002001,4,611400,0.0,0.0,0.0,0.0,0.0
931,6114002001,7,611400,0.0,0.0,0.964433226248,0.0,0.0
931,6114002001,10,611400,0.0,0.0,0.0,0.0,0.0
931,6114002001,13,611400,0.0,0.0,0.968007865676,0.0,0.0
1912,319002000,1,31900,0.0,0.0,0.0,0.0,0.0
1912,319002000,4,31900,0.0,0.0,0.0,0.0,0.0
1912,319002000,7,31900,0.0,0.0,0.0,0.0,0.0
1912,319002000,10,31900,0.0,0.0,0.0,0.0,0.0
1912,319002000,13,31900,0.0,0.0,0.0,0.0,0.923058523359
215,8358001009,1,835800,0.0,0.0,0.0,0.0,0.0
215,8358001009,4,835800,0.0,0.0,0.0,0.0,0.0
215,8358001009,7,835800,0.0,0.0,0.0,0.0,0.0
215,8358001009,10,835800,0.0,0.0,0.0,0.0,1.07066381156
215,8358001009,13,835800,0.0,0.0,0.0,0.0,0.0
1532,2516001011,1,251600,0.0,0.0,0.0,0.0,0.0
1532,2516001011,4,251600,0.0,0.0,0.0,0.0,0.0
1532,2516001011,7,251600,0.0,0.0,0.0,0.0,0.0
1532,2516001011,10,251600,0.0,0.0,0.0,0.0,0.0
1532,2516001011,13,251600,0.0,0.0,0.0,0.0,0.0
1912,319002005,1,31900,0.0,0.0,0.0,0.0,0.0
1912,319002005,4,31900,0.0,0.0,0.0,0.0,0.0
1912,319002005,7,31900,0.0,0.0,0.0,0.0,0.0
1912,319002005,10,31900,0.0,0.0,0.0,0.0,0.0
1912,319002005,13,31900,0.0,1.09351145038,0.0,0.0,0.0
1623,1105013026,1,110501,0.0,0.0,0.0,1.15313653138,0.0
1623,1105013026,4,110501,0.0,0.0,0.0,0.0,0.0
1623,1105013026,7,110501,0.0,0.0,0.0,0.0,0.0
1623,1105013026,10,110501,0.0,0.0,0.0,0.0,0.0
1623,1105013026,13,110501,0.0,0.0,0.0,0.0,0.0
2212,7502004004,1,750200,0.0,0.0,0.0,0.0,0.0
2212,7502004004,4,750200,0.0,0.0,0.0,0.0,0.0
2212,7502004004,7,750200,0.0,0.0,0.0,0.0,0.0
2212,7502004004,10,750200,0.0,0.0,0.0,0.0,0.0
2212,7502004004,13,750200,0.0,0.0,0.0,0.0,0.0
1531,2510001011,1,251000,0.0,0.0,0.0,0.0,0.0
1531,2510001011,4,251000,0.0,0.0,0.933401639349,0.0,0.0
1531,2510001011,7,251000,0.0,0.0,0.0,0.0,0.0
1531,2510001011,10,251000,0.0,0.0,0.0,0.0,0.0
1531,2510001011,13,251000,0.0,0.0,0.0,0.0,0.0
612,7102004005,1,710200,0.0,0.80158399333,0.0,0.0,0.0
612,7102004005,4,710200,0.0,0.0,0.0,1.00375799573,0.0
612,7102004005,7,710200,0.0,0.0,1.07112934695,0.0,0.0
612,7102004005,10,710200,0.0,0.0,0.0,0.0,0.0
612,7102004005,13,710200,0.0,0.0,0.0,0.0,0.0
232,4005002002,1,400500,0.0,0.0,0.0,0.0,0.0
232,4005002002,4,400500,0.0,0.0,0.976755358461,0.0,0.0
232,4005002002,7,400500,0.0,0.0,0.0,0.0,0.0
232,4005002002,10,400500,0.0,0.0,0.0,0.0,0.0
232,4005002002,13,400500,0.0,0.0,0.0,0.0,0.0
232,4005002005,1,400500,0.0,0.0,0.0,0.0,0.0
232,4005002005,4,400500,0.0,0.0,0.0,0.95405906691,0.987973583592
232,4005002005,7,400500,0.0,0.0,0.0,0.0,0.0
232,4005002005,10,400500,0.0,0.0,0.0,0.0,0.0
232,4005002005,13,400500,0.0,0.0,0.0,0.0,0.0
1033,3011001000,1,301100,0.0,0.0,0.0,0.0,1.11538461537
1033,3011001000,4,301100,0.0,0.0,0.0,0.0,0.0
1033,3011001000,7,301100,0.0,0.0,0.0,0.0,0.0
1033,3011001000,10,301100,0.0,0.0,0.0,0.0,0.0
1033,3011001000,13,301100,0.0,0.0,0.969367588938,0.0,0.0
1024,3007003007,1,300700,0.0,0.0,0.0,0.0,0.0
1024,3007003007,4,300700,0.0,0.0,0.0,0.0,0.0
1024,3007003007,7,300700,0.0,0.0,0.0,1.98859934853,0.0
1024,3007003007,10,300700,0.0,0.0,0.0,0.0,0.0
1024,3007003007,13,300700,0.0,0.0,0.0,0.0,0.0
1414,2212002017,1,221200,0.0,0.0,-0.0,0.0,0.0
1414,2212002017,4,221200,0.0,0.0,0.0,0.0,0.0
1414,2212002017,7,221200,0.0,0.0,0.0,0.0,0.0
1414,2212002017,10,221200,0.0,0.0,0.0,0.0,1.05204460967
1414,2212002017,13,221200,0.0,0.987588652474,1.05465116279,0.0,0.0
1422,2309002007,1,230900,0.0,0.939393939399,0.0,0.0,0.0
1422,2309002007,4,230900,0.0,0.0,0.0,0.0,0.0
1422,2309002007,7,230900,0.0,0.0,0.0,0.0,0.0
1422,2309002007,10,230900,0.0,0.0,0.0,0.0,0.957477305303
1422,2309002007,13,230900,0.0,0.0,1.27850761955,0.0,0.0
2223,7305004024,1,730500,0.0,0.0,2.80727272728,0.0,0.0
2223,7305004024,4,730500,0.0,0.0,0.0,0.0,0.0
2223,7305004024,7,730500,0.0,0.0,0.0,0.0,0.0
2223,7305004024,10,730500,0.0,1.05446566856,0.0,0.0,0.0
2223,7305004024,13,730500,0.0,0.0,0.0,0.0,0.0
2223,7301001008,1,730100,0.0,0.0,0.0,0.0,0.0
2223,7301001008,4,730100,0.0,0.0,0.0,0.0,0.0
2223,7301001008,7,730100,0.0,0.0,0.0,0.0,0.0
2223,7301001008,10,730100,0.0,0.0,0.0,0.0,0.0
2223,7301001008,13,730100,0.0,0.0,0.0,0.0,0.0
333,4306001003,1,430600,0.0,0.0,0.0,2.56,0.0
333,4306001003,4,430600,0.0,0.884674329502,0.0,0.995742869305,3.95408779702
333,4306001003,7,430600,0.0,0.0,0.0,0.0,2.03967119374
333,4306001003,10,430600,0.0,0.0,0.0,0.910515672403,0.0
333,4306001003,13,430600,0.0,0.0,0.0,0.0,0.0
1832,817001010,1,81700,0.0,0.0,0.0,0.0,0.0
1832,817001010,4,81700,0.0,0.0,1.06818181818,0.0,0.0
1832,817001010,7,81700,0.0,0.0,0.735294117648,0.0,0.0
1832,817001010,10,81700,0.12499999998,0.0,0.0,0.0,0.0
1832,817001010,13,81700,0.0,0.0,0.0,0.0,0.0
1832,817001013,1,81700,0.0,0.0,0.0,0.0,0.0
1832,817001013,4,81700,0.0,0.0,1.06818181818,0.0,0.0
1832,817001013,7,81700,0.0,0.0,0.0,0.50000000003,0.0
1832,817001013,10,81700,0.0,0.0,0.0,0.0,0.0
1832,817001013,13,81700,0.0,0.0,0.0,0.0,0.0
131,3301001003,1,330100,0.0,0.0,0.0,0.0,0.0
131,3301001003,4,330100,0.0,0.0,0.751592356689,0.0,0.0
131,3301001003,7,330100,0.0,0.0,0.0,0.0,0.0
131,3301001003,10,330100,0.0,0.98275862069,0.0,0.0,0.0
131,3301001003,13,330100,0.0,0.0,0.0,0.0,0.0
132,3301001000,1,330100,0.0,0.0,-0.0,0.0,0.0
132,3301001000,4,330100,0.0,0.773148148148,0.0,0.0,0.0
132,3301001000,7,330100,0.0,0.0,0.0,0.0,0.0
132,3301001000,10,330100,0.0,10.275,0.0,0.0,0.0
132,3301001000,13,330100,0.0,0.0,0.0,0.0,0.0
131,3301001007,1,330100,0.0,0.0,0.0,0.0,0.0
131,3301001007,4,330100,0.0,0.740458015274,0.0,0.0,0.0
131,3301001007,7,330100,0.0,0.0,0.0,0.0,0.0
131,3301001007,10,330100,0.0,0.0,0.0,0.0,0.0
131,3301001007,13,330100,0.0,0.0,0.0,0.0,0.0
1225,2828001007,1,282800,0.0,0.0,0.0,-0.0,0.0
1225,2828001007,4,282800,0.0,0.0,0.0,0.0,0.0
1225,2828001007,7,282800,0.0,0.0,0.0,0.0,0.0
1225,2828001007,10,282800,0.0,0.0,0.0,0.0,0.0
1225,2828001007,13,282800,0.0,0.0,0.0,0.0,0.0
1225,2828001008,1,282800,0.0,0.0,0.0,-0.0,0.0
1225,2828001008,4,282800,0.0,0.0,0.0,0.0,0.0
1225,2828001008,7,282800,0.0,0.0,0.0,0.0,0.0
1225,2828001008,10,282800,0.0,0.0,0.0,0.0,0.0
1225,2828001008,13,282800,0.0,0.0,0.0,0.0,0.0
1622,1504012016,1,150401,0.0,0.0,0.0,0.0,0.0
1622,1504012016,4,150401,0.0,0.0,0.0,0.0,0.0
1622,1504012016,7,150401,0.0,0.0,0.0,0.0,0.896711847386
1622,1504012016,10,150401,0.0,1.88552025224,0.0,0.0,0.0
1622,1504012016,13,150401,0.0,0.0,0.0,0.0,0.0
321,8344002003,1,834400,0.0,1.06610878661,0.0,0.0,0.0
321,8344002003,4,834400,0.0,0.0,0.0,0.0,0.0
321,8344002003,7,834400,0.0,0.0,0.0,0.0,0.0
321,8344002003,10,834400,0.0,0.0,0.0,0.0,0.99938092543
321,8344002003,13,834400,0.946881091619,0.0,1.03245893499,0.0,0.0
311,4008001004,1,400800,0.0,-0.0,0.0,0.0,0.0
311,4008001004,4,400800,0.0,2.16666666667,0.0,0.0,1.96875
311,4008001004,7,400800,0.0,0.0,0.0,0.0,0.0
311,4008001004,10,400800,0.0,0.0,0.0,0.0,0.0
311,4008001004,13,400800,0.0,0.0,0.696721311476,1.71428571428,0.0
311,4008001007,1,400800,0.0,-0.0,0.700000000003,0.0,0.0
311,4008001007,4,400800,0.0,2.16666666667,1.07236842105,0.0,0.0
311,4008001007,7,400800,0.0,0.0,0.0,0.0,0.0
311,4008001007,10,400800,0.0,0.0,0.0,0.0,0.0
311,4008001007,13,400800,0.0,2.20224719102,0.0,0.0,0.0
311,4008001006,1,400800,0.0,-0.0,0.0,0.714285714277,0.0
311,4008001006,4,400800,0.0,0.0,1.07236842105,0.0,0.0
311,4008001006,7,400800,0.0,0.0,0.0,0.0,0.0
311,4008001006,10,400800,0.0,0.0,0.0,0.0,0.0
311,4008001006,13,400800,0.0,1.10112359551,1.39344262295,0.0,0.0
314,8344002005,1,834400,0.634146341463,0.0,0.0,0.0,0.0
314,8344002005,4,834400,0.0,0.0,0.0,0.0,1.98433829288
314,8344002005,7,834400,0.0,0.0,0.0,0.0,0.0
314,8344002005,10,834400,0.0,0.0,0.0,0.0,1.02050380785
314,8344002005,13,834400,0.0,0.967159669211,0.0,0.0,0.0
1221,2431001004,1,243100,0.0,1.24059405941,0.0,0.0,0.899691358038
1221,2431001004,4,243100,0.0,0.0,0.0,0.0,0.999234693877
1221,2431001004,7,243100,0.0,0.0,0.0,0.0,1.01385521303
1221,2431001004,10,243100,0.0,0.0,0.0,0.0,0.92830521772
1221,2431001004,13,243100,0.0,0.0,2.15252871246,0.0,0.0
422,4603024026,1,460302,0.0,0.0,0.0,1.01532567049,0.0
422,4603024026,4,460302,0.0,0.0,0.0,0.0,0.0
422,4603024026,7,460302,0.0,0.0,0.0,0.0,0.0
422,4603024026,10,460302,0.0,0.0,0.958612741001,0.0,0.977642952125
422,4603024026,13,460302,0.0,0.0,0.0,0.0,0.0
432,5203002019,1,520300,0.0,0.0,1.36315789471,0.0,1.07390648566
432,5203002019,4,520300,0.0,0.0,0.0,0.0,0.0
432,5203002019,7,520300,0.0,0.0,0.0,0.0,0.0
432,5203002019,10,520300,0.0,0.0,0.0,0.0,0.0
432,5203002019,13,520300,0.0,0.0,0.0,0.0,0.0
1724,1408003005,1,140800,0.0,0.0,0.0,0.0,0.0
1724,1408003005,4,140800,0.0,0.0,0.0,0.0,0.0
1724,1408003005,7,140800,0.0,0.0,0.0,0.0,0.0
1724,1408003005,10,140800,-0.0,0.0,0.0,0.0,0.0
1724,1408003005,13,140800,0.0,0.0,0.0,0.937198067631,0.0
523,5305012003,1,530501,0.0,0.0,1.09564891223,0.0,0.0
523,5305012003,4,530501,0.0,0.0,0.0,0.0,0.0
523,5305012003,7,530501,0.0,0.0,0.0,0.0,0.0
523,5305012003,10,530501,0.0,0.0,0.0,1.02352910657,0.0
523,5305012003,13,530501,0.0,0.0,0.0,0.0,0.0
1524,2512003004,1,251200,0.0,0.0,0.0,0.0,0.667999999991
1524,2512003004,4,251200,0.0,0.0,0.0,0.0,0.0
1524,2512003004,7,251200,0.0,0.0,0.0,0.0,0.0
1524,2512003004,10,251200,0.0,0.0,0.0,0.0,0.0
1524,2512003004,13,251200,0.0,0.0,0.0,0.0,0.0
2412,206022012,1,20602,0.0,0.0,0.0,0.0,0.0
2412,206022012,4,20602,0.0,0.0,0.0,0.0,0.0
2412,206022012,7,20602,0.0,0.0,0.0,0.0,0.0
2412,206022012,10,20602,0.0,0.0,0.0,0.0,0.0
2412,206022012,13,20602,0.0,0.0,0.0,0.0,0.0
713,6702001029,1,670200,0.0,0.0,3.01846965699,0.0,1.07483660131
713,6702001029,4,670200,0.0,0.0,0.0,0.0,0.0
713,6702001029,7,670200,0.0,0.0,0.0,0.0,0.0
713,6702001029,10,670200,0.0,0.0,0.0,0.0,0.0
713,6702001029,13,670200,0.0,0.0,0.0,0.0,0.0
513,4910004017,1,491000,0.0,0.959668508278,0.0,0.0,0.0
513,4910004017,4,491000,0.0,0.0,0.0,0.0,0.0
513,4910004017,7,491000,0.0,0.0,0.0,1.01862298647,0.0
513,4910004017,10,491000,0.0,1.98122448981,0.0,0.0,0.0
513,4910004017,13,491000,0.0,0.0,0.0,0.0,0.0
313,4206002007,1,420600,0.0,1.13565891473,0.0,0.0,0.0
313,4206002007,4,420600,0.0,0.0,0.92474728566,1.88942486085,0.0
313,4206002007,7,420600,0.0,0.0,0.0,0.0,0.0
313,4206002007,10,420600,0.0,0.0,0.0,0.981937774064,0.0
313,4206002007,13,420600,0.0,0.0,0.959900442476,2.87681159422,0.0
313,4206002003,1,420600,0.0,0.0,0.866310160422,0.0,0.0
313,4206002003,4,420600,0.0,2.06544202066,0.0,0.0,2.03662477558
