# beat,block,tract,knox_sums,Jan_Mar_ave,Apr_Jun_ave,Jul_Sep_ave,Oct_Dec_ave,expburgs,baseline
915.0, 8400002013.0, 840000.0, 0.45075757576, 0.011111, 0.022222, 0.011111, 0.022222, 0.000131799142744, 0.000292394736842
915.0, 8400002012.0, 840000.0, 3.06113387977, 0.011111, 0.022222, 0.011111, 0.022222, 0.000895059435214, 0.000292394736842
623.0, 6912002021.0, 691200.0, 0.926529700758, 0.144444, 0.2, 0.155556, 0.1, 0.00352188568674, 0.00380115789474
621.0, 6912003012.0, 691200.0, 1.0461670712, 0.144444, 0.2, 0.155556, 0.1, 0.00397664622191, 0.00380115789474
623.0, 6912003001.0, 691200.0, 0.456066945607, 0.144444, 0.2, 0.155556, 0.1, 0.00173358247082, 0.00380115789474
623.0, 6912002007.0, 691200.0, 1.96612681787, 0.144444, 0.2, 0.155556, 0.1, 0.0074735584758, 0.00380115789474
623.0, 6912001015.0, 691200.0, 1.47890799692, 0.144444, 0.2, 0.155556, 0.1, 0.00562156280808, 0.00380115789474
621.0, 6912001017.0, 691200.0, 3.14561609829, 0.144444, 0.2, 0.155556, 0.1, 0.0119569834658, 0.00380115789474
621.0, 6912001018.0, 691200.0, 2.0923341424, 0.144444, 0.2, 0.155556, 0.1, 0.00795329244381, 0.00380115789474
623.0, 6912001003.0, 691200.0, 2.63216114633, 0.144444, 0.2, 0.155556, 0.1, 0.0100052601216, 0.00380115789474
1132.0, 2607002005.0, 260700.0, 0.968899521529, 0.011111, 0.022222, 0.066667, 0.055556, 0.000283301120624, 0.000292394736842
1115.0, 2607001009.0, 260700.0, 0.0, 0.011111, 0.022222, 0.066667, 0.055556, 0.0, 0.000292394736842
1115.0, 2607001000.0, 260700.0, 0.0, 0.011111, 0.022222, 0.066667, 0.055556, 0.0, 0.000292394736842
2532.0, 2507002011.0, 250700.0, 0.0, 0.033333, 0.111111, 0.111111, 0.077778, 0.0, 0.000877184210526
2532.0, 2507004009.0, 250700.0, 0.859259259264, 0.033333, 0.111111, 0.111111, 0.077778, 0.000753728654975, 0.000877184210526
2532.0, 2507003000.0, 250700.0, 0.473118279569, 0.033333, 0.111111, 0.111111, 0.077778, 0.000415011884549, 0.000877184210526
2532.0, 2507005014.0, 250700.0, 0.0, 0.033333, 0.111111, 0.111111, 0.077778, 0.0, 0.000877184210526
2532.0, 2507001001.0, 250700.0, 0.0, 0.033333, 0.111111, 0.111111, 0.077778, 0.0, 0.000877184210526
1221.0, 2429001000.0, 242900.0, 2.15440359321, 0.044444, 0.022222, 0.022222, 0.066667, 0.00251974508675, 0.00116957894737
1221.0, 2429001015.0, 242900.0, 1.17355371901, 0.044444, 0.022222, 0.022222, 0.066667, 0.00137256372336, 0.00116957894737
233.0, 8363001002.0, 836300.0, 0.786269430052, 0.0, 0.0, 0.011111, 0.0, 0.0, 0.0
233.0, 8363001005.0, 836300.0, 0.786269430052, 0.0, 0.0, 0.011111, 0.0, 0.0, 0.0
233.0, 8363002001.0, 836300.0, 0.786269430052, 0.0, 0.0, 0.011111, 0.0, 0.0, 0.0
1733.0, 2101002009.0, 210100.0, 1.50550964187, 0.044444, 0.033333, 0.055556, 0.044444, 0.00176081238219, 0.00116957894737
1733.0, 2101002025.0, 210100.0, 0.0, 0.044444, 0.033333, 0.055556, 0.044444, 0.0, 0.00116957894737
1733.0, 2101003020.0, 210100.0, 0.0, 0.044444, 0.033333, 0.055556, 0.044444, 0.0, 0.00116957894737
1012.0, 2925002019.0, 292500.0, 0.0, 0.1, 0.088889, 0.155556, 0.111111, 0.0, 0.00263157894737
1012.0, 2925003010.0, 292500.0, 0.0, 0.1, 0.088889, 0.155556, 0.111111, 0.0, 0.00263157894737
1012.0, 2925003000.0, 292500.0, 0.936147757258, 0.1, 0.088889, 0.155556, 0.111111, 0.00246354672963, 0.00263157894737
1012.0, 2925001017.0, 292500.0, 0.0, 0.1, 0.088889, 0.155556, 0.111111, 0.0, 0.00263157894737
1012.0, 2925001008.0, 292500.0, 0.0, 0.1, 0.088889, 0.155556, 0.111111, 0.0, 0.00263157894737
1023.0, 2916001004.0, 291600.0, 0.0, 0.0, 0.011111, 0.011111, 0.022222, 0.0, 0.0
2212.0, 7207001013.0, 720700.0, 0.0, 0.044444, 0.111111, 0.066667, 0.066667, 0.0, 0.00116957894737
2212.0, 7207002017.0, 720700.0, 0.0, 0.044444, 0.111111, 0.066667, 0.066667, 0.0, 0.00116957894737
2212.0, 7207002016.0, 720700.0, 0.0, 0.044444, 0.111111, 0.066667, 0.066667, 0.0, 0.00116957894737
2212.0, 7207001004.0, 720700.0, 0.0, 0.044444, 0.111111, 0.066667, 0.066667, 0.0, 0.00116957894737
412.0, 4801001013.0, 480100.0, 0.0, 0.055556, 0.044444, 0.033333, 0.044444, 0.0, 0.001462
412.0, 4801001024.0, 480100.0, 3.80221239736, 0.055556, 0.044444, 0.033333, 0.044444, 0.00555883452494, 0.001462
1022.0, 8415002023.0, 841500.0, 3.71873883318, 0.055556, 0.1, 0.1, 0.166667, 0.00543679617411, 0.001462
1021.0, 8415002017.0, 841500.0, 2.0941868099, 0.055556, 0.1, 0.1, 0.166667, 0.00306170111607, 0.001462
1021.0, 8415001015.0, 841500.0, 1.02143799473, 0.055556, 0.1, 0.1, 0.166667, 0.0014933423483, 0.001462
1022.0, 8415002008.0, 841500.0, 1.14197530864, 0.055556, 0.1, 0.1, 0.166667, 0.00166956790123, 0.001462
1021.0, 8415002019.0, 841500.0, 0.0, 0.055556, 0.1, 0.1, 0.166667, 0.0, 0.001462
631.0, 4402011011.0, 440201.0, 2.1250193404, 0.066667, 0.177778, 0.155556, 0.233333, 0.00372812274649, 0.00175439473684
624.0, 4402011013.0, 440201.0, 1.00442238267, 0.066667, 0.177778, 0.155556, 0.233333, 0.00176215334172, 0.00175439473684
624.0, 4402014002.0, 440201.0, 0.0, 0.066667, 0.177778, 0.155556, 0.233333, 0.0, 0.00175439473684
631.0, 4402014013.0, 440201.0, 0.845182563937, 0.066667, 0.177778, 0.155556, 0.233333, 0.00148278384184, 0.00175439473684
631.0, 4402014005.0, 440201.0, 0.0, 0.066667, 0.177778, 0.155556, 0.233333, 0.0, 0.00175439473684
624.0, 4402012003.0, 440201.0, 1.00442238267, 0.066667, 0.177778, 0.155556, 0.233333, 0.00176215334172, 0.00175439473684
624.0, 4402012001.0, 440201.0, 0.0, 0.066667, 0.177778, 0.155556, 0.233333, 0.0, 0.00175439473684
624.0, 4402011000.0, 440201.0, 1.00789519348, 0.066667, 0.177778, 0.155556, 0.233333, 0.00176824602273, 0.00175439473684
631.0, 4402011007.0, 440201.0, 2.11892277405, 0.066667, 0.177778, 0.155556, 0.233333, 0.00371742696257, 0.00175439473684
2011.0, 402012007.0, 40201.0, 0.0, 0.066667, 0.0, 0.022222, 0.033333, 0.0, 0.00175439473684
1931.0, 707001002.0, 70700.0, 0.0, 0.033333, 0.0, 0.033333, 0.044444, 0.0, 0.000877184210526
2032.0, 404024003.0, 40402.0, 0.0, 0.022222, 0.022222, 0.011111, 0.055556, 0.0, 0.000584789473684
2032.0, 404023002.0, 40402.0, 0.0, 0.022222, 0.022222, 0.011111, 0.055556, 0.0, 0.000584789473684
2032.0, 404024006.0, 40402.0, 0.0, 0.022222, 0.022222, 0.011111, 0.055556, 0.0, 0.000584789473684
832.0, 6609001007.0, 660900.0, 0.0, 0.255556, 0.111111, 0.122222, 0.144444, 0.0, 0.00672515789474
832.0, 6609002017.0, 660900.0, 4.88416988416, 0.255556, 0.111111, 0.122222, 0.144444, 0.0328468136557, 0.00672515789474
832.0, 6609002018.0, 660900.0, 4.61413782341, 0.255556, 0.111111, 0.122222, 0.144444, 0.0310308054105, 0.00672515789474
831.0, 6609003025.0, 660900.0, 0.0, 0.255556, 0.111111, 0.122222, 0.144444, 0.0, 0.00672515789474
832.0, 6609002002.0, 660900.0, 4.93578501238, 0.255556, 0.111111, 0.122222, 0.144444, 0.0331939335427, 0.00672515789474
831.0, 6609003037.0, 660900.0, 1.05191370913, 0.255556, 0.111111, 0.122222, 0.144444, 0.00707428578554, 0.00672515789474
832.0, 6609002020.0, 660900.0, 2.17205288133, 0.255556, 0.111111, 0.122222, 0.144444, 0.0146073985827, 0.00672515789474
832.0, 6609001016.0, 660900.0, 0.0, 0.255556, 0.111111, 0.122222, 0.144444, 0.0, 0.00672515789474
1612.0, 1003006010.0, 100300.0, 0.0, 0.033333, 0.022222, 0.011111, 0.011111, 0.0, 0.000877184210526
1612.0, 1003004023.0, 100300.0, 0.0, 0.033333, 0.022222, 0.011111, 0.011111, 0.0, 0.000877184210526
815.0, 5705002024.0, 570500.0, 0.868431648883, 0.022222, 0.011111, 0.011111, 0.0, 0.000507849686881, 0.000584789473684
815.0, 5705001021.0, 570500.0, 1.62084322447, 0.022222, 0.011111, 0.011111, 0.0, 0.000947852056162, 0.000584789473684
815.0, 5705001013.0, 570500.0, 4.37546991982, 0.022222, 0.011111, 0.011111, 0.0, 0.00255872875153, 0.000584789473684
815.0, 5705002010.0, 570500.0, 1.62084322447, 0.022222, 0.011111, 0.011111, 0.0, 0.000947852056162, 0.000584789473684
815.0, 5705002009.0, 570500.0, 4.70063108677, 0.022222, 0.011111, 0.011111, 0.0, 0.00274887957922, 0.000584789473684
922.0, 8428004006.0, 842800.0, 0.0, 0.088889, 0.1, 0.066667, 0.133333, 0.0, 0.00233918421053
922.0, 8428005003.0, 842800.0, 1.13447585689, 0.088889, 0.1, 0.066667, 0.133333, 0.00265374801166, 0.00233918421053
922.0, 8428005001.0, 842800.0, 1.13447585689, 0.088889, 0.1, 0.066667, 0.133333, 0.00265374801166, 0.00233918421053
922.0, 8428001001.0, 842800.0, 1.13447585689, 0.088889, 0.1, 0.066667, 0.133333, 0.00265374801166, 0.00233918421053
922.0, 8428006001.0, 842800.0, 0.0, 0.088889, 0.1, 0.066667, 0.133333, 0.0, 0.00233918421053
922.0, 8428002007.0, 842800.0, 0.754777070064, 0.088889, 0.1, 0.066667, 0.133333, 0.00176556260476, 0.00233918421053
922.0, 8428002004.0, 842800.0, 0.0, 0.088889, 0.1, 0.066667, 0.133333, 0.0, 0.00233918421053
1934.0, 632006000.0, 63200.0, 0.0, 0.0, 0.022222, 0.022222, 0.0, 0.0, 0.0
1934.0, 632003001.0, 63200.0, 0.0, 0.0, 0.022222, 0.022222, 0.0, 0.0, 0.0
623.0, 6913002018.0, 691300.0, 0.0, 0.055556, 0.044444, 0.066667, 0.055556, 0.0, 0.001462
623.0, 6913001001.0, 691300.0, 0.0, 0.055556, 0.044444, 0.066667, 0.055556, 0.0, 0.001462
623.0, 6913001005.0, 691300.0, 0.0, 0.055556, 0.044444, 0.066667, 0.055556, 0.0, 0.001462
623.0, 6913001024.0, 691300.0, 0.0, 0.055556, 0.044444, 0.066667, 0.055556, 0.0, 0.001462
312.0, 4208001015.0, 420800.0, 2.0556561086, 0.088889, 0.088889, 0.077778, 0.166667, 0.00480855831151, 0.00233918421053
312.0, 4208001003.0, 420800.0, 1.07538461539, 0.088889, 0.088889, 0.077778, 0.166667, 0.00251552271256, 0.00233918421053
321.0, 4208002006.0, 420800.0, 1.0227528665, 0.088889, 0.088889, 0.077778, 0.166667, 0.00239240735659, 0.00233918421053
321.0, 4208002007.0, 420800.0, 2.0830812361, 0.088889, 0.088889, 0.077778, 0.166667, 0.00487271073673, 0.00233918421053
321.0, 4208002011.0, 420800.0, 0.0, 0.088889, 0.088889, 0.077778, 0.166667, 0.0, 0.00233918421053
314.0, 4208001005.0, 420800.0, 2.89491137044, 0.088889, 0.088889, 0.077778, 0.166667, 0.00677173096861, 0.00233918421053
322.0, 6905001017.0, 690500.0, 2.69165626956, 0.022222, 0.033333, 0.133333, 0.022222, 0.00157405225321, 0.000584789473684
322.0, 6905001027.0, 690500.0, 1.16595533498, 0.022222, 0.033333, 0.133333, 0.022222, 0.000681838406682, 0.000584789473684
1813.0, 8326001006.0, 832600.0, 0.0, 0.022222, 0.044444, 0.055556, 0.011111, 0.0, 0.000584789473684
1813.0, 8326001003.0, 832600.0, 1.97058823529, 0.022222, 0.044444, 0.055556, 0.011111, 0.00115237925696, 0.000584789473684
1813.0, 8326001001.0, 832600.0, 1.97058823529, 0.022222, 0.044444, 0.055556, 0.011111, 0.00115237925696, 0.000584789473684
1811.0, 8326002004.0, 832600.0, 0.0, 0.022222, 0.044444, 0.055556, 0.011111, 0.0, 0.000584789473684
1813.0, 8326003017.0, 832600.0, 0.826829268293, 0.022222, 0.044444, 0.055556, 0.011111, 0.000483521052632, 0.000584789473684
1733.0, 1607002011.0, 160700.0, 0.0, 0.011111, 0.088889, 0.122222, 0.033333, 0.0, 0.000292394736842
1733.0, 1607003006.0, 160700.0, 0.0, 0.011111, 0.088889, 0.122222, 0.033333, 0.0, 0.000292394736842
1733.0, 1607003023.0, 160700.0, 1.23185840709, 0.011111, 0.088889, 0.122222, 0.033333, 0.000360188914768, 0.000292394736842
1733.0, 1607003022.0, 160700.0, 1.23185840709, 0.011111, 0.088889, 0.122222, 0.033333, 0.000360188914768, 0.000292394736842
1733.0, 1607004000.0, 160700.0, 1.23185840709, 0.011111, 0.088889, 0.122222, 0.033333, 0.000360188914768, 0.000292394736842
1733.0, 1607005005.0, 160700.0, 0.0, 0.011111, 0.088889, 0.122222, 0.033333, 0.0, 0.000292394736842
1733.0, 1607005008.0, 160700.0, 2.71727507376, 0.011111, 0.088889, 0.122222, 0.033333, 0.00079451693012, 0.000292394736842
1733.0, 1607001009.0, 160700.0, 1.23185840709, 0.011111, 0.088889, 0.122222, 0.033333, 0.000360188914768, 0.000292394736842
1111.0, 8421006006.0, 842100.0, 2.15898617512, 0.166667, 0.222222, 0.155556, 0.044444, 0.00946925654865, 0.00438597368421
1111.0, 8421005024.0, 842100.0, 0.0, 0.166667, 0.222222, 0.155556, 0.044444, 0.0, 0.00438597368421
1111.0, 8421002000.0, 842100.0, 0.0, 0.166667, 0.222222, 0.155556, 0.044444, 0.0, 0.00438597368421
1111.0, 8421002005.0, 842100.0, 0.0, 0.166667, 0.222222, 0.155556, 0.044444, 0.0, 0.00438597368421
1111.0, 8421003008.0, 842100.0, 0.924068767908, 0.166667, 0.222222, 0.155556, 0.044444, 0.00405294129845, 0.00438597368421
1111.0, 8421002003.0, 842100.0, 2.15898617512, 0.166667, 0.222222, 0.155556, 0.044444, 0.00946925654865, 0.00438597368421
1111.0, 8421001004.0, 842100.0, 0.0, 0.166667, 0.222222, 0.155556, 0.044444, 0.0, 0.00438597368421
1111.0, 8421006007.0, 842100.0, 0.0, 0.166667, 0.222222, 0.155556, 0.044444, 0.0, 0.00438597368421
1111.0, 8421006005.0, 842100.0, 0.0, 0.166667, 0.222222, 0.155556, 0.044444, 0.0, 0.00438597368421
1111.0, 8421001010.0, 842100.0, 0.0, 0.166667, 0.222222, 0.155556, 0.044444, 0.0, 0.00438597368421
323.0, 6910004003.0, 691000.0, 0.0, 0.044444, 0.077778, 0.077778, 0.122222, 0.0, 0.00116957894737
323.0, 6910001003.0, 691000.0, 1.0245748652, 0.044444, 0.077778, 0.077778, 0.122222, 0.00119832119234, 0.00116957894737
323.0, 6910002005.0, 691000.0, 0.0, 0.044444, 0.077778, 0.077778, 0.122222, 0.0, 0.00116957894737
323.0, 6910003000.0, 691000.0, 0.0, 0.044444, 0.077778, 0.077778, 0.122222, 0.0, 0.00116957894737
2411.0, 202004017.0, 20200.0, 0.0, 0.1, 0.033333, 0.055556, 0.011111, 0.0, 0.00263157894737
2411.0, 202003001.0, 20200.0, 0.0, 0.1, 0.033333, 0.055556, 0.011111, 0.0, 0.00263157894737
2411.0, 202004001.0, 20200.0, 0.0, 0.1, 0.033333, 0.055556, 0.011111, 0.0, 0.00263157894737
2411.0, 202004013.0, 20200.0, 0.0, 0.1, 0.033333, 0.055556, 0.011111, 0.0, 0.00263157894737
2411.0, 202001012.0, 20200.0, 0.0, 0.1, 0.033333, 0.055556, 0.011111, 0.0, 0.00263157894737
2411.0, 202004011.0, 20200.0, 0.0, 0.1, 0.033333, 0.055556, 0.011111, 0.0, 0.00263157894737
2525.0, 2004023006.0, 200402.0, 0.0, 0.088889, 0.066667, 0.0, 0.055556, 0.0, 0.00233918421053
2525.0, 2004022010.0, 200402.0, 1.00802644004, 0.088889, 0.066667, 0.0, 0.055556, 0.00235795953233, 0.00233918421053
214.0, 8364003011.0, 836400.0, 1.84304055181, 0.0, 0.033333, 0.077778, 0.022222, 0.0, 0.0
214.0, 8364003001.0, 836400.0, 0.892367906066, 0.0, 0.033333, 0.077778, 0.022222, 0.0, 0.0
132.0, 3301004055.0, 330100.0, 0.0, 0.044444, 0.088889, 0.177778, 0.1, 0.0, 0.00116957894737
131.0, 3301001003.0, 330100.0, 0.982638888889, 0.044444, 0.088889, 0.177778, 0.1, 0.00114927375731, 0.00116957894737
132.0, 3301001000.0, 330100.0, 1.40458193356, 0.044444, 0.088889, 0.177778, 0.1, 0.00164276945935, 0.00116957894737
131.0, 3301001007.0, 330100.0, 0.725806451609, 0.044444, 0.088889, 0.177778, 0.1, 0.000848887945666, 0.00116957894737
132.0, 3301003000.0, 330100.0, 0.677631578947, 0.044444, 0.088889, 0.177778, 0.1, 0.000792543628808, 0.00116957894737
132.0, 3301003007.0, 330100.0, 0.72695035461, 0.044444, 0.088889, 0.177778, 0.1, 0.000850225830534, 0.00116957894737
131.0, 3301002018.0, 330100.0, 0.0, 0.044444, 0.088889, 0.177778, 0.1, 0.0, 0.00116957894737
132.0, 3301002015.0, 330100.0, 0.0, 0.044444, 0.088889, 0.177778, 0.1, 0.0, 0.00116957894737
131.0, 3301003011.0, 330100.0, 1.7084453405, 0.044444, 0.088889, 0.177778, 0.1, 0.00199816170298, 0.00116957894737
613.0, 7110003002.0, 711000.0, 0.0, 0.122222, 0.111111, 0.066667, 0.044444, 0.0, 0.00321636842105
613.0, 7110002017.0, 711000.0, 0.0, 0.122222, 0.111111, 0.066667, 0.044444, 0.0, 0.00321636842105
613.0, 7110002032.0, 711000.0, 1.07785087719, 0.122222, 0.111111, 0.066667, 0.044444, 0.003466765524, 0.00321636842105
123.0, 8390002000.0, 839000.0, 0.0, 0.044444, 0.022222, 0.077778, 0.033333, 0.0, 0.00116957894737
611.0, 7105002003.0, 710500.0, 2.24758324382, 0.077778, 0.1, 0.1, 0.088889, 0.00460032972468, 0.00204678947368
611.0, 7105004001.0, 710500.0, 1.12379162191, 0.077778, 0.1, 0.1, 0.088889, 0.00230016486234, 0.00204678947368
611.0, 7105001004.0, 710500.0, 1.42718446602, 0.077778, 0.1, 0.1, 0.088889, 0.00292114614206, 0.00204678947368
611.0, 7105001007.0, 710500.0, 0.0, 0.077778, 0.1, 0.1, 0.088889, 0.0, 0.00204678947368
611.0, 7105001000.0, 710500.0, 1.12379162191, 0.077778, 0.1, 0.1, 0.088889, 0.00230016486234, 0.00204678947368
611.0, 7105001002.0, 710500.0, 2.24758324382, 0.077778, 0.1, 0.1, 0.088889, 0.00460032972468, 0.00204678947368
614.0, 7105001013.0, 710500.0, 1.95035988108, 0.077778, 0.1, 0.1, 0.088889, 0.00399197607449, 0.00204678947368
614.0, 7105001011.0, 710500.0, 1.95035988108, 0.077778, 0.1, 0.1, 0.088889, 0.00399197607449, 0.00204678947368
611.0, 7105004010.0, 710500.0, 1.00246913581, 0.077778, 0.1, 0.1, 0.088889, 0.00205184327487, 0.00204678947368
611.0, 7105004005.0, 710500.0, 0.998639455781, 0.077778, 0.1, 0.1, 0.088889, 0.0020440047261, 0.00204678947368
611.0, 7105003004.0, 710500.0, 2.12626075772, 0.077778, 0.1, 0.1, 0.088889, 0.00435200813721, 0.00204678947368
523.0, 5305032060.0, 530503.0, 0.0, 0.111111, 0.188889, 0.144444, 0.233333, 0.0, 0.00292397368421
523.0, 5305032027.0, 530503.0, 0.0, 0.111111, 0.188889, 0.144444, 0.233333, 0.0, 0.00292397368421
523.0, 5305032008.0, 530503.0, 1.00818509222, 0.111111, 0.188889, 0.144444, 0.233333, 0.00294790667846, 0.00292397368421
523.0, 5305032012.0, 530503.0, 0.946139136769, 0.111111, 0.188889, 0.144444, 0.233333, 0.00276648593751, 0.00292397368421
523.0, 5305032048.0, 530503.0, 0.946139136769, 0.111111, 0.188889, 0.144444, 0.233333, 0.00276648593751, 0.00292397368421
523.0, 5305033045.0, 530503.0, 0.0, 0.111111, 0.188889, 0.144444, 0.233333, 0.0, 0.00292397368421
532.0, 5306001015.0, 530600.0, 0.0, 0.077778, 0.044444, 0.044444, 0.1, 0.0, 0.00204678947368
532.0, 5306002012.0, 530600.0, 0.0, 0.077778, 0.044444, 0.044444, 0.1, 0.0, 0.00204678947368
532.0, 5306002033.0, 530600.0, 0.922544080606, 0.077778, 0.044444, 0.044444, 0.1, 0.00188825351319, 0.00204678947368
532.0, 5306003032.0, 530600.0, 0.0, 0.077778, 0.044444, 0.044444, 0.1, 0.0, 0.00204678947368
532.0, 5306001026.0, 530600.0, 1.09090909091, 0.077778, 0.044444, 0.044444, 0.1, 0.00223286124402, 0.00204678947368
532.0, 5306001022.0, 530600.0, 0.0, 0.077778, 0.044444, 0.044444, 0.1, 0.0, 0.00204678947368
1215.0, 2433002003.0, 243300.0, 0.0, 0.044444, 0.022222, 0.1, 0.022222, 0.0, 0.00116957894737
1215.0, 2433002023.0, 243300.0, 0.0, 0.044444, 0.022222, 0.1, 0.022222, 0.0, 0.00116957894737
2521.0, 1902003002.0, 190200.0, 0.0, 0.1, 0.044444, 0.022222, 0.055556, 0.0, 0.00263157894737
2521.0, 1902004009.0, 190200.0, 0.0, 0.1, 0.044444, 0.022222, 0.055556, 0.0, 0.00263157894737
2521.0, 1902004004.0, 190200.0, 0.0, 0.1, 0.044444, 0.022222, 0.055556, 0.0, 0.00263157894737
2521.0, 1902001011.0, 190200.0, 1.08035714286, 0.1, 0.044444, 0.022222, 0.055556, 0.00284304511279, 0.00263157894737
2521.0, 1902004016.0, 190200.0, 0.0, 0.1, 0.044444, 0.022222, 0.055556, 0.0, 0.00263157894737
2521.0, 1902001002.0, 190200.0, 0.0, 0.1, 0.044444, 0.022222, 0.055556, 0.0, 0.00263157894737
2521.0, 1902001004.0, 190200.0, 1.08035714286, 0.1, 0.044444, 0.022222, 0.055556, 0.00284304511279, 0.00263157894737
2521.0, 1902003014.0, 190200.0, 0.0, 0.1, 0.044444, 0.022222, 0.055556, 0.0, 0.00263157894737
232.0, 8345001022.0, 834500.0, 0.0, 0.055556, 0.088889, 0.077778, 0.077778, 0.0, 0.001462
524.0, 5303001007.0, 530300.0, 0.0, 0.077778, 0.1, 0.044444, 0.066667, 0.0, 0.00204678947368
524.0, 5303001003.0, 530300.0, 1.07146845338, 0.077778, 0.1, 0.044444, 0.066667, 0.00219307035176, 0.00204678947368
524.0, 5303001018.0, 530300.0, 0.0, 0.077778, 0.1, 0.044444, 0.066667, 0.0, 0.00204678947368
321.0, 8344003009.0, 834400.0, 1.05028075549, 0.033333, 0.122222, 0.088889, 0.333333, 0.000921289695335, 0.000877184210526
321.0, 8344002018.0, 834400.0, 2.11060912509, 0.033333, 0.122222, 0.088889, 0.333333, 0.00185139299912, 0.000877184210526
321.0, 8344002016.0, 834400.0, 1.98962410552, 0.033333, 0.122222, 0.088889, 0.333333, 0.00174526685024, 0.000877184210526
321.0, 8344002003.0, 834400.0, 1.99967171963, 0.033333, 0.122222, 0.088889, 0.333333, 0.0017540804587, 0.000877184210526
314.0, 8344002005.0, 834400.0, 1.52707036723, 0.033333, 0.122222, 0.088889, 0.333333, 0.0013395220145, 0.000877184210526
314.0, 8344001002.0, 834400.0, 1.91173380035, 0.033333, 0.122222, 0.088889, 0.333333, 0.0016769427044, 0.000877184210526
314.0, 8344001000.0, 834400.0, 0.983177570094, 0.033333, 0.122222, 0.088889, 0.333333, 0.00086242784063, 0.000877184210526
314.0, 8344001009.0, 834400.0, 1.95956330433, 0.033333, 0.122222, 0.088889, 0.333333, 0.00171889799009, 0.000877184210526
314.0, 8344001010.0, 834400.0, 0.0, 0.033333, 0.122222, 0.088889, 0.333333, 0.0, 0.000877184210526
314.0, 8344001008.0, 834400.0, 1.98632478633, 0.033333, 0.122222, 0.088889, 0.333333, 0.00174237273955, 0.000877184210526
314.0, 8344002004.0, 834400.0, 2.06557618627, 0.033333, 0.122222, 0.088889, 0.333333, 0.00181189081624, 0.000877184210526
2023.0, 307031002.0, 30703.0, 0.0, 0.033333, 0.022222, 0.011111, 0.0, 0.0, 0.000877184210526
1022.0, 8416001013.0, 841600.0, 1.07709923665, 0.033333, 0.033333, 0.022222, 0.033333, 0.000944814443559, 0.000877184210526
1022.0, 8416001016.0, 841600.0, 0.0, 0.033333, 0.033333, 0.022222, 0.033333, 0.0, 0.000877184210526
1022.0, 8416001015.0, 841600.0, 0.0, 0.033333, 0.033333, 0.022222, 0.033333, 0.0, 0.000877184210526
2514.0, 1907011006.0, 190701.0, 0.0, 0.011111, 0.077778, 0.066667, 0.044444, 0.0, 0.000292394736842
2514.0, 1907012002.0, 190701.0, 0.0, 0.011111, 0.077778, 0.066667, 0.044444, 0.0, 0.000292394736842
1732.0, 1608005008.0, 160800.0, 0.0, 0.022222, 0.022222, 0.022222, 0.066667, 0.0, 0.000584789473684
1732.0, 1608003007.0, 160800.0, 1.88461538462, 0.022222, 0.022222, 0.022222, 0.066667, 0.00110210323887, 0.000584789473684
1732.0, 1608003010.0, 160800.0, 0.0, 0.022222, 0.022222, 0.022222, 0.066667, 0.0, 0.000584789473684
1732.0, 1608003012.0, 160800.0, 1.88461538462, 0.022222, 0.022222, 0.022222, 0.066667, 0.00110210323887, 0.000584789473684
224.0, 3818001004.0, 381800.0, 0.0, 0.033333, 0.066667, 0.022222, 0.088889, 0.0, 0.000877184210526
224.0, 3818001008.0, 381800.0, 0.0, 0.033333, 0.066667, 0.022222, 0.088889, 0.0, 0.000877184210526
1232.0, 8331001016.0, 833100.0, 0.0, 0.066667, 0.077778, 0.055556, 0.077778, 0.0, 0.00175439473684
1232.0, 8331001001.0, 833100.0, 0.864779874214, 0.066667, 0.077778, 0.055556, 0.077778, 0.00151716525985, 0.00175439473684
824.0, 8351001034.0, 835100.0, 0.0, 0.144444, 0.066667, 0.1, 0.144444, 0.0, 0.00380115789474
824.0, 8351004012.0, 835100.0, 0.0, 0.144444, 0.066667, 0.1, 0.144444, 0.0, 0.00380115789474
715.0, 6704001026.0, 670400.0, 0.0, 0.044444, 0.022222, 0.1, 0.1, 0.0, 0.00116957894737
715.0, 6704001031.0, 670400.0, 0.0, 0.044444, 0.022222, 0.1, 0.1, 0.0, 0.00116957894737
715.0, 6704001033.0, 670400.0, 0.0, 0.044444, 0.022222, 0.1, 0.1, 0.0, 0.00116957894737
715.0, 6704001011.0, 670400.0, 0.0, 0.044444, 0.022222, 0.1, 0.1, 0.0, 0.00116957894737
715.0, 6704001029.0, 670400.0, 0.0, 0.044444, 0.022222, 0.1, 0.1, 0.0, 0.00116957894737
1822.0, 8422001003.0, 842200.0, 0.0, 0.0, 0.033333, 0.0, 0.033333, 0.0, 0.0
1822.0, 8422001006.0, 842200.0, 2.00000000001, 0.0, 0.033333, 0.0, 0.033333, 0.0, 0.0
1822.0, 8422001066.0, 842200.0, 0.0, 0.0, 0.033333, 0.0, 0.033333, 0.0, 0.0
1822.0, 8422001060.0, 842200.0, 0.0, 0.0, 0.033333, 0.0, 0.033333, 0.0, 0.0
2413.0, 207023005.0, 20702.0, 0.0, 0.088889, 0.1, 0.111111, 0.088889, 0.0, 0.00233918421053
2413.0, 207022003.0, 20702.0, 0.0, 0.088889, 0.1, 0.111111, 0.088889, 0.0, 0.00233918421053
